date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:38:22	93378/93378	---M--	200	added ('OK')	application/pdf	etag:%2216cc2-5b0ae4a2ca4d2%22	https://springvaleprimary.org/wp-content/uploads/2020/10/Clue-2-Finding-Midas-PDF.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/10/Clue-2-Finding-Midas-PDF.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:22	99536/99536	---M--	200	added ('OK')	application/pdf	etag:%22184d0-5b0ae4a6ca0ff%22	https://springvaleprimary.org/wp-content/uploads/2020/10/Clue-3-Finding-Midas-PDF.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/10/Clue-3-Finding-Midas-PDF.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:22	205123/205123	---M--	200	added ('OK')	application/pdf	etag:%2232143-5b0ae4a9d26d8%22	https://springvaleprimary.org/wp-content/uploads/2020/10/Clue-4-Finding-Midas-PDF.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/10/Clue-4-Finding-Midas-PDF.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:23	192953/192953	---M--	200	added ('OK')	application/pdf	etag:%222f1b9-5b0ae4acc401d%22	https://springvaleprimary.org/wp-content/uploads/2020/10/Clue-5-Finding-Midas-PDF.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/10/Clue-5-Finding-Midas-PDF.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:23	12154/12154	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%222f7a-5b0ae3fb1300c%22	https://springvaleprimary.org/wp-content/uploads/2020/10/Long-Division-3.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/10/Long-Division-3.docx	(from https://springvaleprimary.org/curriculum/)
02:38:23	11851/11851	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%222e4b-5b0ae3fe33c85%22	https://springvaleprimary.org/wp-content/uploads/2020/10/Long-Division-4.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/10/Long-Division-4.docx	(from https://springvaleprimary.org/curriculum/)
02:38:24	12944/12944	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223290-5b0ae40eddb98%22	https://springvaleprimary.org/wp-content/uploads/2020/10/Long-Division-2-answers.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/10/Long-Division-2-answers.docx	(from https://springvaleprimary.org/curriculum/)
02:38:24	13261/13261	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2233cd-5b0ae411c0a7c%22	https://springvaleprimary.org/wp-content/uploads/2020/10/Long-Division-1-answers.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/10/Long-Division-1-answers.docx	(from https://springvaleprimary.org/curriculum/)
02:38:24	6069129/6069129	---M--	200	added ('OK')	application/pdf	etag:%225c9b89-5b0ae40a8c956%22	https://springvaleprimary.org/wp-content/uploads/2020/10/Multiplication-and-Division-calculation-policy-1.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/10/Multiplication-and-Division-calculation-policy-1.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:24	15002/15002	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223a9a-5b0609153aa37%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Home-learning-ideas-Nursery-closure.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Home-learning-ideas-Nursery-closure.docx	(from https://springvaleprimary.org/curriculum/)
02:38:24	14121/14121	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223729-5b0ae312d11cf%22	https://springvaleprimary.org/wp-content/uploads/2020/10/Letter-home-for-friday-Nursery.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/10/Letter-home-for-friday-Nursery.docx	(from https://springvaleprimary.org/curriculum/)
02:38:24	17987/17987	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%224643-5b0608d9adb7c%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Monday-28th-September-2020-Y6.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Monday-28th-September-2020-Y6.docx	(from https://springvaleprimary.org/curriculum/)
02:38:25	324223/324223	---M--	200	added ('OK')	application/pdf	etag:%224f27f-5b0608dc10e1c%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Mrs-Mayston-Update.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Mrs-Mayston-Update.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:25	818152/818152	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22c7be8-5b0608d70be42%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Home-Learning-Pack-SPaG.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Home-Learning-Pack-SPaG.docx	(from https://springvaleprimary.org/curriculum/)
02:38:25	1007748/1007748	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22f6084-5b0608d154ada%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Home-Learning-Pack-Maths.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Home-Learning-Pack-Maths.docx	(from https://springvaleprimary.org/curriculum/)
02:38:25	921410/921410	---M--	200	added ('OK')	application/pdf	etag:%22e0f42-5b0608de9639b%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO1-Add-and-subtract-integers-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO1-Add-and-subtract-integers-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:26	837067/837067	---M--	200	added ('OK')	application/pdf	etag:%22cc5cb-5b0608e21085e%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO2-Multiply-up-to-a-4-digit-number-by-a-2-digit-number-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO2-Multiply-up-to-a-4-digit-number-by-a-2-digit-number-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:26	970578/970578	---M--	200	added ('OK')	application/pdf	etag:%22ecf52-5b0608e5f22c5%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO3-Short-division-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO3-Short-division-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:26	843474/843474	---M--	200	added ('OK')	application/pdf	etag:%22cded2-5b0608e9303fd%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO4-Division-using-factors-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO4-Division-using-factors-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:26	780751/780751	---M--	200	added ('OK')	application/pdf	etag:%22be9cf-5b0608ebf3712%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO5-Long-division-1-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO5-Long-division-1-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:26	962077/962077	---M--	200	added ('OK')	application/pdf	etag:%22eae1d-5b0608eeb290b%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO6-Long-division-2-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO6-Long-division-2-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:27	980510/980510	---M--	200	added ('OK')	application/pdf	etag:%22ef61e-5b0608f16f3f5%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO7-Long-division-3-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO7-Long-division-3-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:27	867917/867917	---M--	200	added ('OK')	application/pdf	etag:%22d3e4d-5b0608f55f8bc%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO8-Long-division-4-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO8-Long-division-4-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:27	1035075/1035075	---M--	200	added ('OK')	application/pdf	etag:%22fcb43-5b0608f7e8251%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO9-Common-factors-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO9-Common-factors-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:27	937956/937956	---M--	200	added ('OK')	application/pdf	etag:%22e4fe4-5b0608fad9b95%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO10-Common-multiples-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO10-Common-multiples-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:28	857525/857525	---M--	200	added ('OK')	application/pdf	etag:%22d15b5-5b0608fd561d9%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO11-Primes-to-100-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO11-Primes-to-100-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:28	999993/999993	---M--	200	added ('OK')	application/pdf	etag:%22f4239-5b0609092cb53%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO12-Square-and-cube-numbers-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO12-Square-and-cube-numbers-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:28	787294/787294	---M--	200	added ('OK')	application/pdf	etag:%22c035e-5b06090bfc1b7%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO13-Order-of-operations-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO13-Order-of-operations-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:28	773556/773556	---M--	200	added ('OK')	application/pdf	etag:%22bcdb4-5b06090ff96d4%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO14-Mental-calculations-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO14-Mental-calculations-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:28	1008716/1008716	---M--	200	added ('OK')	application/pdf	etag:%22f644c-5b060912e61f7%22	https://springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO15-Reason-from-known-facts-2019.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/09/Y6-Autumn-Block-2-WO15-Reason-from-known-facts-2019.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:29	1930965/1930965	---M--	200	added ('OK')	application/pdf	etag:%221d76d5-5aa95c7770c2c%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Home-Learning-Summer-Project.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Home-Learning-Summer-Project.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:29	256392/256392	---M--	200	added ('OK')	application/pdf	etag:%223e988-5aa95c9b64966%22	https://springvaleprimary.org/wp-content/uploads/2020/07/PE-ideas.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/PE-ideas.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:29	111105/111105	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%221b201-5aa95c9e625a3%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Art-DT-Summer-Challenges.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Art-DT-Summer-Challenges.docx	(from https://springvaleprimary.org/curriculum/)
02:38:29	49244/49244	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22c05c-5aa95ca21a78f%22	https://springvaleprimary.org/wp-content/uploads/2020/07/WELLBEING-ACTIVITIES.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/WELLBEING-ACTIVITIES.docx	(from https://springvaleprimary.org/curriculum/)
02:38:30	284720/284720	---M--	200	added ('OK')	application/pdf	etag:%2245830-5aa95ca46a16c%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Summer-Computing-Ideas.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Summer-Computing-Ideas.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:30	16699/16699	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22413b-5aa95cacade93%22	https://springvaleprimary.org/wp-content/uploads/2020/07/reading-ideas-for-summer-holidays.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/reading-ideas-for-summer-holidays.docx	(from https://springvaleprimary.org/curriculum/)
02:38:30	2118656/2118656	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%22205400-5aa95ca7a8f4b%22	https://springvaleprimary.org/wp-content/uploads/2020/07/science-worksheets-for-summer.ppt	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/science-worksheets-for-summer.ppt	(from https://springvaleprimary.org/curriculum/)
02:38:30	17513/17513	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%224469-5aa95caf0f6e4%22	https://springvaleprimary.org/wp-content/uploads/2020/07/writing-ideas-for-summer-holidays.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/writing-ideas-for-summer-holidays.docx	(from https://springvaleprimary.org/curriculum/)
02:38:31	218411/218411	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223552b-5aa95cb15bcac%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Music-faith-ideas-for-summer.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Music-faith-ideas-for-summer.docx	(from https://springvaleprimary.org/curriculum/)
02:38:31	15671/15671	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223d37-5aa95cb5eed17%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Maths-Trail-Answers.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Maths-Trail-Answers.docx	(from https://springvaleprimary.org/curriculum/)
02:38:31	20911/20911	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2251af-5aa95cb820532%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Maths-Trail-Part-A.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Maths-Trail-Part-A.docx	(from https://springvaleprimary.org/curriculum/)
02:38:31	15341/15341	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223bed-5aa95cba49b19%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Maths-Trail-Part-B-.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Maths-Trail-Part-B-.docx	(from https://springvaleprimary.org/curriculum/)
02:38:31	16128/16128	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223f00-5aa95cb3bd4fc%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Maths-Trail-Part-C.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Maths-Trail-Part-C.docx	(from https://springvaleprimary.org/curriculum/)
02:38:32	860054/860054	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22d1f96-5aa95caa4e04e%22	https://springvaleprimary.org/wp-content/uploads/2020/07/summer-maths.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/summer-maths.docx	(from https://springvaleprimary.org/curriculum/)
02:38:32	69150/69150	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2210e1e-5aa95cbee9bd9%22	https://springvaleprimary.org/wp-content/uploads/2020/07/GEOGRAPHY-IDEAS-FOR-SUMMER-HOLIDAYS-2020.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/GEOGRAPHY-IDEAS-FOR-SUMMER-HOLIDAYS-2020.docx	(from https://springvaleprimary.org/curriculum/)
02:38:32	359147/359147	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2257aeb-5aa95cbca8c5a%22	https://springvaleprimary.org/wp-content/uploads/2020/07/HISTORY-IDEAS-FOR-SUMMER-HOLIDAYS-2020.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/HISTORY-IDEAS-FOR-SUMMER-HOLIDAYS-2020.docx	(from https://springvaleprimary.org/curriculum/)
02:38:32	384326/384326	---M--	200	added ('OK')	application/pdf	etag:%225dd46-5aa12948e85b4%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Nursery-Learning-Project-Space.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Nursery-Learning-Project-Space.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:33	7658190/7658190	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2274dace-5aa1294490bc6%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Nursery-Learning-Project-Space.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Nursery-Learning-Project-Space.docx	(from https://springvaleprimary.org/curriculum/)
02:38:33	536089/536089	---M--	200	added ('OK')	application/pdf	etag:%2282e19-5a9dc36ec7ea8%22	https://springvaleprimary.org/wp-content/uploads/2020/07/EYFS-Space-Home-Learning.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/EYFS-Space-Home-Learning.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:33	7731937/7731937	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2275fae1-5a9dc36b7da7f%22	https://springvaleprimary.org/wp-content/uploads/2020/07/EYFS-Space-Home-Learning.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/EYFS-Space-Home-Learning.docx	(from https://springvaleprimary.org/curriculum/)
02:38:33	327103/327103	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%224fdbf-5aa12961549c8%22	https://springvaleprimary.org/wp-content/uploads/2020/07/KS1-Week-14-Learning-Project-KS1-Space.docx	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/KS1-Week-14-Learning-Project-KS1-Space.docx	(from https://springvaleprimary.org/curriculum/)
02:38:33	598237/598237	---M--	200	added ('OK')	application/pdf	etag:%22920dd-5aa1296cfa4b1%22	https://springvaleprimary.org/wp-content/uploads/2020/07/KS1-Week-14-Learning-Project-KS1-Space.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/KS1-Week-14-Learning-Project-KS1-Space.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:34	703465/703465	---M--	200	added ('OK')	application/pdf	etag:%22abbe9-5aa129a7da459%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Yuri-Gagarin-Differentiated-Reading-Comprehension-Activity.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Yuri-Gagarin-Differentiated-Reading-Comprehension-Activity.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:34	549456/549456	---M--	200	added ('OK')	application/pdf	etag:%2286250-5aa1298f4212b%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Edward-White-Differentiated-Reading-Comprehension-Activity.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Edward-White-Differentiated-Reading-Comprehension-Activity.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:34	1509924/1509924	---M--	200	added ('OK')	application/pdf	etag:%22170a24-5aa1299294788%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Edwin-Buzz-Aldrin-Differentiated-Reading-Comprehension-Activity.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Edwin-Buzz-Aldrin-Differentiated-Reading-Comprehension-Activity.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:34	769128/769128	---M--	200	added ('OK')	application/pdf	etag:%22bbc68-5aa129952ae2c%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Helen-Sharman-Differentiated-Reading-Comprehension-Activity.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Helen-Sharman-Differentiated-Reading-Comprehension-Activity.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:35	684750/684750	---M--	200	added ('OK')	application/pdf	etag:%22a72ce-5aa12997b1068%22	https://springvaleprimary.org/wp-content/uploads/2020/07/John-Glenn-Differentiated-Reading-Comprehension-Activity.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/John-Glenn-Differentiated-Reading-Comprehension-Activity.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:35	242091/242091	---M--	200	added ('OK')	application/pdf	etag:%223b1ab-5aa1298c05a5b%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Adult-Guidence.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Adult-Guidence.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:35	1236478/1236478	---M--	200	added ('OK')	application/pdf	etag:%2212ddfe-5aa1299a82d8b%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Michael-Collins-Differentiated-Reading-Comprehension-Activity.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Michael-Collins-Differentiated-Reading-Comprehension-Activity.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:35	490089/490089	---M--	200	added ('OK')	application/pdf	etag:%2277a69-5aa1299d075bc%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Roar.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Roar.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:35	406799/406799	---M--	200	added ('OK')	application/pdf	etag:%226350f-5aa129a044991%22	https://springvaleprimary.org/wp-content/uploads/2020/07/The-Star.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/The-Star.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:36	432824/432824	---M--	200	added ('OK')	application/pdf	etag:%2269ab8-5aa129a2b3f3a%22	https://springvaleprimary.org/wp-content/uploads/2020/07/What-is-Pink.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/What-is-Pink.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:36	484462/484462	---M--	200	added ('OK')	application/pdf	etag:%227646e-5aa129a52f832%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Yo-Ho-Ho.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Yo-Ho-Ho.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:36	1067780/1067780	---M--	200	added ('OK')	application/pdf	etag:%22104b04-5aa137b5e44af%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Wk-14-Yr-2-Spag-Mat-5.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Wk-14-Yr-2-Spag-Mat-5.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:36	711017/711017	---M--	200	added ('OK')	application/pdf	etag:%22ad969-5aa137c4fc1c1%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Wk14-Yr-1-Spag-mat-3.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Wk14-Yr-1-Spag-mat-3.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:37	335360/335360	---M--	200	added ('OK')	application/msword	etag:%2251e00-5aa137f8277dc%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Week-14-Y3-4-Space.doc	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Week-14-Y3-4-Space.doc	(from https://springvaleprimary.org/curriculum/)
02:38:37	449387/449387	---M--	200	added ('OK')	application/pdf	etag:%226db6b-5aa13803e1848%22	https://springvaleprimary.org/wp-content/uploads/2020/07/Week-14-Y3-4-Space.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/Week-14-Y3-4-Space.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:37	1280062/1280062	---M--	200	added ('OK')	application/pdf	etag:%2213883e-5aa1381710aaa%22	https://springvaleprimary.org/wp-content/uploads/2020/07/t2-e-4757-lks2-the-mystery-of-the-stolen-space-food-game-english.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/t2-e-4757-lks2-the-mystery-of-the-stolen-space-food-game-english.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:37	626491/626491	---M--	200	added ('OK')	application/pdf	etag:%2298f3b-5aa13819a985f%22	https://springvaleprimary.org/wp-content/uploads/2020/07/t2-m-465-space-themed-maths-challenge-cards-ks2.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/t2-m-465-space-themed-maths-challenge-cards-ks2.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:38	147570/147570	---M--	200	added ('OK')	application/pdf	etag:%2224072-5aa1381c0628f%22	https://springvaleprimary.org/wp-content/uploads/2020/07/t2-m-254297-lks2-spacethemed-multiplication-tables-and-division-facts-maths-mosaics.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/t2-m-254297-lks2-spacethemed-multiplication-tables-and-division-facts-maths-mosaics.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:38	668651/668651	---M--	200	added ('OK')	application/pdf	etag:%22a33eb-5aa1381ea586d%22	https://springvaleprimary.org/wp-content/uploads/2020/07/t2-or-645-mars-the-red-planet-nonfiction-ks2-differentiated-reading-comprehension-activity.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/t2-or-645-mars-the-red-planet-nonfiction-ks2-differentiated-reading-comprehension-activity.pdf	(from https://springvaleprimary.org/curriculum/)
02:38:38	137656/137656	---M--	200	added ('OK')	application/pdf	etag:%22219b8-5aa1382118f31%22	https://springvaleprimary.org/wp-content/uploads/2020/07/t-l-52944-design-your-own-planet-activity.pdf	C:/My%20Web%20Sites/Website/springvaleprimary.org/wp-content/uploads/2020/07/t-l-52944-design-your-own-planet-activity.pdf	(from https://springvaleprimary.org/curriculum/)
